title,url,image,price,originalPrice,discountPercent,rating,reviewCount,soldCount,location,category,marketplace,affiliateUrl,notes
"Corak Gaya Sport Baju Kaos Jersey Anak 2-12Thn Oversize Dryfit Rugby Baseball Retro streetwear Setiap Corak Ada Gaya Olahraga Outdoor - ATASAN Gear5 Putih, S 2-4Tahun",https://www.tokopedia.com/corak-gaya/corak-gaya-sport-baju-kaos-jersey-anak-2-12thn-oversize-dryfit-rugby-baseball-retro-streetwear-setiap-corak-ada-gaya-olahraga-outdoor-1732887061199947710,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,29123,65000,55,,,,,Fashion,tokopedia,,
"JTKIDS SETELAN ANAK PEREMPUAN PATRICIA SNI - PATRICIA PINK, XL",https://www.tokopedia.com/jtkids-only/jtkids-setelan-anak-perempuan-patricia-sni-1731356451096462362,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,25500,60000,57,4.8,2227,,Kota Administrasi Jakarta Barat,Fashion,tokopedia,,
"SETELAN SKENA KULOT WHISKER & KAOS KNIT OVAL 1-10 TAHUN - Whisker.BM-Knit Oval-Putih, 1 Thn",https://www.tokopedia.com/twinieshop0610/setelan-kulot-whisker-kaos-knit-oval-1-10-tahun-1733317210525238663,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,89900,113000,20,,,,,Fashion,tokopedia,,
"Setelan Anak Polos Katun Combed 24s Polos One Set anak  Polos Set anak Polos Katun Fashion Celana Baju Usia 1-3 thn - Anak Polos -Dusty, S",https://www.tokopedia.com/serastuff-fashion/setelan-anak-polos-katun-combed-24s-polos-one-set-anak-polos-set-anak-polos-katun-fashion-celana-baju-1729576086600779322,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,29400,70000,58,,,,,Fashion,tokopedia,,
"SETELAN ANAK RAN ( unisex ) - MUSTARD-PUTIH, NO1",https://www.tokopedia.com/lvk-outfit/setelan-anak-ran-unisex-1729645596902983161,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,25500,,,4.8,6590,1,Kota Administrasi Jakarta Barat,Fashion,tokopedia,,
"Setelan Rayon Anak Baju Tidur Anak Piyama Anak Premium Bahan Adem Usia 1-9 Tahun - Putih Dino, M",https://www.tokopedia.com/febrian-kids-fashion/setelan-rayon-anak-baju-tidur-anak-piyama-anak-premium-bahan-adem-usia-1-9-tahun-1729909984237946990,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,30900,61800,50,4.8,1922,,,Fashion,tokopedia,,
"LITTLEVIN SETELAN ANAK PEREMPUAN FULL MOTIF CREAM SERIES KARAKTER 0-5 TAHUN - DEER FRIEND, S",https://www.tokopedia.com/archive-littlevinbabyshiop-1723078177/littlevin-setelan-anak-perempuan-full-motif-cream-series-karakter-0-5-tahun-1731575913974892381,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,25900,53000,51,4.8,35000,,Kota Administrasi Jakarta Barat,Fashion,tokopedia,,
"Setelan Baju Anak Perempuan V Usia 1-12 Tahun S M L XL XXL  Celana Panjang | Setelan Abstrak Anak | Setelan Kaos Anak | Setelan Barong Anak - Merah, S 1-2 Tahun",https://www.tokopedia.com/batik-ustman/setelan-baju-anak-perempuan-v-usia-1-12-tahun-s-m-l-xl-xxl-celana-panjang-setelan-abstrak-anak-setelan-kaos-anak-setelan-barong-anak-1729447899788905285,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,25900,,,,,,,Fashion,tokopedia,,
"Dungdungkids Setelan Anak Rasha Knitt Pita 3 - 12 Tahun - Denim, S (3 - 4 Tahun)",https://www.tokopedia.com/dungdungkids-276/dungdungkids-setelan-anak-rasha-knitt-pita-3-12-tahun-1729968483523659255,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,50000,250000,80,4.9,311,,,Fashion,tokopedia,,
"Paket Hemat Setelan Anak Perempuan Polos Motif Random 6 Pcs Usia 1-8 Tahun - Fashion - hp 6 pcs, NO, 1 ( USIA 1 thn > BB 6-8 KG ), random",https://www.tokopedia.com/pusat-grosir-baju-jakarta/paket-hemat-setelan-anak-perempuan-polos-motif-random-6-pcs-usia-1-8-tahun-fashion-1730171361865729460,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,108800,128000,15,4.8,14000,,,Fashion,tokopedia,,
"VAMORA Setelan Anak Perempuan Lengan Panjang Celana Panjang Baju Katun PE Fashion untuk Pakai Harian dan Santai Baju Fashion Cewek - PP_ Mustard kupu kupu, S",https://www.tokopedia.com/ramorakids/setelan-anak-perempuan-lengan-panjang-umur-1-5-tahun-fashion-katun-parsel-baju-celana-1730508197514478925,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,22900,35000,35,4.8,2178,,Kota Administrasi Jakarta Barat,Fashion,tokopedia,,
"Gamis Sakura Anak Tanpa Hijab Crinkle Airflow Usia 1-10 Tahun Cocok untuk Lebaran Material Crinkle Airflow Desain Sakura Harga Murah Ready Stok Size 2-14 - putiih, size 2 (1-2 thn)",https://www.tokopedia.com/yeninok/gamis-sakura-anak-tanpa-hijab-crinkle-airflow-usia-1-10-tahun-cocok-untuk-lebaran-material-crinkle-airflow-desain-sakura-harga-murah-ready-stok-size-2-14-1734467990899099173,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,36769,,,,,,,Fashion,tokopedia,,
Hijab Anak Bayi Bergo PITA 1-3 Tahun Jilbab Anak Pita Kerudung Anak Pita Instan Material Jersey Kualitas Bagus - Muslim Variasi - ABU,https://www.tokopedia.com/saungjilbab/hijab-anak-bayi-bergo-pita-1-3-tahun-jilbab-anak-pita-kerudung-anak-pita-instan-material-jersey-kualitas-bagus-muslim-variasi-1731612828994864518,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,16750,25000,33,4.9,6475,,,Fashion,tokopedia,,
"Oneset Nadhira setelan baju anak perempuan usia 1-5 tahun bahan semiwoll salur premium - maroon, L (2-3 tahun)",https://www.tokopedia.com/rimoms/oneset-nadhira-setelan-baju-anak-perempuan-usia-1-5-tahun-bahan-semiwoll-salur-premium-1734150220086806062,https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg,40000,59999,33,4.8,4591,,Kab. Bandung,Fashion,tokopedia,,
